start,end,token,exclude
0.0,1.41,<silence>,False
1.41,1.61,ぽん,False
1.61,1.78,こ,False
1.78,1.89,つ,False
1.89,2.11,なん,False
2.11,2.22,て,False
2.22,2.29,い,False
2.29,2.42,わ,False
2.42,2.61,な,False
2.61,2.82,い,False
2.82,3.01,で,False
3.01,3.18,よ,False
3.18,3.42,や,False
3.42,3.6,ぼ,False
3.6,3.81,な,False
3.81,4.02,こ,False
4.02,4.61,と,False
4.61,4.82,こ,False
4.82,5.22,れ,False
5.22,5.62,こ,False
5.62,6.02,そ,False
6.02,6.42,が,False
6.42,6.63,あ,False
6.63,6.81,た,False
6.81,7.02,し,False
7.02,7.21,の,False
7.21,7.42,り,False
7.42,7.62,あ,False
7.62,8.0,る,False
8.0,8.14,り,False
8.14,8.31,ちゅ,False
8.31,8.53,い,False
8.53,8.64,ちゅ,False
8.64,8.73,い,False
8.73,8.81,り,False
8.81,9.0,ちゅ,False
9.0,9.2,い,False
9.2,9.4,っと,False
9.4,9.6,ぼ,False
9.6,9.81,た,False
9.81,9.99,ん,False
9.99,10.22,お,False
10.22,10.4,し,False
10.4,10.99,た,False
10.99,11.2,は,False
11.2,11.6,じ,False
11.6,12.0,ま,False
12.0,12.42,る,False
12.42,12.78,よ,False
12.78,12.97,な,False
12.97,13.18,ま,False
13.18,13.39,ほ,False
13.39,13.62,う,False
13.62,13.98,そ,False
13.98,14.39,う,False
14.39,14.8,こ,False
14.8,15.19,と,False
15.19,15.79,ね,False
15.79,16.19,こ,False
16.19,16.4,と,False
16.4,16.6,ね,False
16.6,16.8,さ,False
16.8,17.23,ま,False
17.23,17.61,は,False
17.61,18.2,ろ,False
18.2,18.42,は,False
18.42,18.82,ろ,False
18.82,19.02,い,False
19.02,19.2,ま,False
19.2,19.37,りょ,False
19.37,19.54,う,False
19.54,19.81,て,False
19.81,20.0,な,False
20.0,20.19,ら,False
20.19,20.4,し,False
20.4,20.8,て,False
20.8,21.21,こ,False
21.21,21.6,と,False
21.6,22.2,ね,False
22.2,22.6,こ,False
22.6,22.81,と,False
22.81,23.01,ね,False
23.01,23.21,さ,False
23.21,23.61,ま,False
23.61,24.0,せ,False
24.0,24.57,かい,False
24.57,24.84,へ,False
24.84,25.01,は,False
25.01,25.21,ば,False
25.21,25.41,た,False
25.41,25.6,け,False
25.6,26.01,v,False
26.01,26.39,tu,False
26.39,27.2,ber,False
27.2,33.81,<silence>,False
33.81,33.88,あ,False
33.88,34.01,に,False
34.01,34.22,め,False
34.22,34.42,げ,False
34.42,34.63,む,False
34.63,34.83,せい,False
34.83,35.02,ゆ,False
35.02,35.42,う,False
35.42,35.62,さ,False
35.62,36.01,い,False
36.01,36.34,あん,False
36.34,36.62,ど,False
36.62,37.02,こ,False
37.02,37.1,う,False
37.1,37.23,ち,False
37.23,37.37,も,False
37.37,37.6,みん,False
37.6,37.8,な,False
37.8,37.96,の,False
37.96,38.23,は,False
38.23,38.42,と,False
38.42,38.62,を,False
38.62,39.01,の,False
39.01,39.21,っく,False
39.21,39.39,す,False
39.39,39.61,る,False
39.61,40.03,よ,False
40.03,40.62,ず,False
40.62,40.78,っと,False
40.78,41.01,き,False
41.01,41.22,え,False
41.22,41.41,な,False
41.41,41.61,い,False
41.61,42.03,そん,False
42.03,42.43,ざい,False
